STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2015
29,009,Missouri,Barry County,35829
29,011,Missouri,Barton County,11880
29,013,Missouri,Bates County,16446
29,015,Missouri,Benton County,18670
29,017,Missouri,Bollinger County,12182
29,019,Missouri,Boone County,174974
29,021,Missouri,Buchanan County,89100
29,023,Missouri,Butler County,42951
29,025,Missouri,Caldwell County,9014
29,027,Missouri,Callaway County,44834
29,029,Missouri,Camden County,44237
29,031,Missouri,Cape Girardeau County,78572
29,033,Missouri,Carroll County,8992
29,035,Missouri,Carter County,6263
29,037,Missouri,Cass County,101603
29,039,Missouri,Cedar County,13934
29,041,Missouri,Chariton County,7589
29,043,Missouri,Christian County,83279
29,045,Missouri,Clark County,6801
29,047,Missouri,Clay County,235637
29,049,Missouri,Clinton County,20609
29,051,Missouri,Cole County,76720
29,053,Missouri,Cooper County,17642
29,055,Missouri,Crawford County,24526
29,057,Missouri,Dade County,7595
29,059,Missouri,Dallas County,16393
29,061,Missouri,Daviess County,8253
29,063,Missouri,DeKalb County,12687
29,065,Missouri,Dent County,15593
29,067,Missouri,Douglas County,13373
29,069,Missouri,Dunklin County,30895
29,071,Missouri,Franklin County,102426
29,073,Missouri,Gasconade County,14858
29,075,Missouri,Gentry County,6692
29,077,Missouri,Greene County,288072
29,079,Missouri,Grundy County,10097
29,081,Missouri,Harrison County,8615
29,083,Missouri,Henry County,21737
29,085,Missouri,Hickory County,9201
29,087,Missouri,Holt County,4484
29,089,Missouri,Howard County,10139
29,091,Missouri,Howell County,40117
29,093,Missouri,Iron County,10125
29,095,Missouri,Jackson County,687623
29,097,Missouri,Jasper County,118596
29,099,Missouri,Jefferson County,224124
29,101,Missouri,Johnson County,53951
29,103,Missouri,Knox County,3910
29,105,Missouri,Laclede County,35473
29,107,Missouri,Lafayette County,32701
29,109,Missouri,Lawrence County,38180
29,111,Missouri,Lewis County,10207
29,113,Missouri,Lincoln County,54696
29,115,Missouri,Linn County,12308
29,117,Missouri,Livingston County,15028
29,119,Missouri,McDonald County,22643
29,121,Missouri,Macon County,15335
29,123,Missouri,Madison County,12408
29,125,Missouri,Maries County,8963
29,127,Missouri,Marion County,28880
29,129,Missouri,Mercer County,3694
29,131,Missouri,Miller County,25113
29,133,Missouri,Mississippi County,14036
29,135,Missouri,Moniteau County,15963
29,137,Missouri,Monroe County,8583
29,139,Missouri,Montgomery County,11703
29,141,Missouri,Morgan County,20171
29,143,Missouri,New Madrid County,18208
29,145,Missouri,Newton County,58615
29,147,Missouri,Nodaway County,22810
29,149,Missouri,Oregon County,10953
29,151,Missouri,Osage County,13628
29,153,Missouri,Ozark County,9409
29,155,Missouri,Pemiscot County,17482
29,157,Missouri,Perry County,19183
29,159,Missouri,Pettis County,42255
29,161,Missouri,Phelps County,44794
29,163,Missouri,Pike County,18348
29,165,Missouri,Platte County,96096
29,167,Missouri,Polk County,31229
29,169,Missouri,Pulaski County,53221
29,171,Missouri,Putnam County,4858
29,173,Missouri,Ralls County,10196
29,175,Missouri,Randolph County,25104
29,177,Missouri,Ray County,22810
29,179,Missouri,Reynolds County,6432
29,181,Missouri,Ripley County,13802
29,183,Missouri,St. Charles County,385590
29,185,Missouri,St. Clair County,9440
29,186,Missouri,Ste. Genevieve County,17919
29,187,Missouri,St. Francois County,66520
29,189,Missouri,St. Louis County,1003362
29,195,Missouri,Saline County,23258
29,197,Missouri,Schuyler County,4436
29,199,Missouri,Scotland County,4854
29,201,Missouri,Scott County,39008
29,203,Missouri,Shannon County,8258
29,205,Missouri,Shelby County,6128
29,207,Missouri,Stoddard County,29862
29,209,Missouri,Stone County,30943
29,211,Missouri,Sullivan County,6353
29,213,Missouri,Taney County,54592
29,215,Missouri,Texas County,25690
29,217,Missouri,Vernon County,20826
29,219,Missouri,Warren County,33513
29,221,Missouri,Washington County,24788
29,223,Missouri,Wayne County,13405
29,225,Missouri,Webster County,37483
29,227,Missouri,Worth County,2057
29,229,Missouri,Wright County,18268
29,510,Missouri,St. Louis city,315685
30,000,Montana,Montana,1032949
30,001,Montana,Beaverhead County,9300
30,003,Montana,Big Horn County,13242
30,005,Montana,Blaine County,6577
30,007,Montana,Broadwater County,5689
30,009,Montana,Carbon County,10408
30,011,Montana,Carter County,1180
30,013,Montana,Cascade County,82278
30,015,Montana,Chouteau County,5767
30,017,Montana,Custer County,12135
30,019,Montana,Daniels County,1760
30,021,Montana,Dawson County,9625
30,023,Montana,Deer Lodge County,9139
30,025,Montana,Fallon County,3190
30,027,Montana,Fergus County,11427
30,029,Montana,Flathead County,96165
30,031,Montana,Gallatin County,100739
30,033,Montana,Garfield County,1314
30,035,Montana,Glacier County,13647
30,037,Montana,Golden Valley County,827
30,039,Montana,Granite County,3240
30,041,Montana,Hill County,16572
30,043,Montana,Jefferson County,11645
30,045,Montana,Judith Basin County,1926
30,047,Montana,Lake County,29457
30,049,Montana,Lewis and Clark County,66418
30,051,Montana,Liberty County,2408
30,053,Montana,Lincoln County,19052
30,055,Montana,McCone County,1683
30,057,Montana,Madison County,7915
30,059,Montana,Meagher County,1830
30,061,Montana,Mineral County,4251
30,063,Montana,Missoula County,114181
30,065,Montana,Musselshell County,4582
30,067,Montana,Park County,15972
30,069,Montana,Petroleum County,475
30,071,Montana,Phillips County,4169
30,073,Montana,Pondera County,6184
30,075,Montana,Powder River County,1773
30,077,Montana,Powell County,6840
30,079,Montana,Prairie County,1160
30,081,Montana,Ravalli County,41373
30,083,Montana,Richland County,11960
30,085,Montana,Roosevelt County,11476
30,087,Montana,Rosebud County,9398
30,089,Montana,Sanders County,11336
30,091,Montana,Sheridan County,3687
30,093,Montana,Silver Bow County,34622
30,095,Montana,Stillwater County,9486
30,097,Montana,Sweet Grass County,3634
30,099,Montana,Teton County,6104
30,101,Montana,Toole County,5087
30,103,Montana,Treasure County,697
30,105,Montana,Valley County,7659
30,107,Montana,Wheatland County,2110
30,109,Montana,Wibaux County,1130
30,111,Montana,Yellowstone County,157048
31,000,Nebraska,Nebraska,1896190
31,001,Nebraska,Adams County,31587
31,003,Nebraska,Antelope County,6414
31,005,Nebraska,Arthur County,456
31,007,Nebraska,Banner County,788
31,009,Nebraska,Blaine County,487
31,011,Nebraska,Boone County,5315
31,013,Nebraska,Box Butte County,11337
31,015,Nebraska,Boyd County,2006
31,017,Nebraska,Brown County,2946
31,019,Nebraska,Buffalo County,48863
31,021,Nebraska,Burt County,6585
31,023,Nebraska,Butler County,8115
31,025,Nebraska,Cass County,25512
31,027,Nebraska,Cedar County,8564
31,029,Nebraska,Chase County,3956
31,031,Nebraska,Cherry County,5848
31,033,Nebraska,Cheyenne County,10167
31,035,Nebraska,Clay County,6309
31,037,Nebraska,Colfax County,10520
31,039,Nebraska,Cuming County,9125
31,041,Nebraska,Custer County,10806
31,043,Nebraska,Dakota County,20781
31,045,Nebraska,Dawes County,9055
31,047,Nebraska,Dawson County,23886
31,049,Nebraska,Deuel County,1921
31,051,Nebraska,Dixon County,5797
31,053,Nebraska,Dodge County,36706
31,055,Nebraska,Douglas County,550064
31,057,Nebraska,Dundy County,1799
31,059,Nebraska,Fillmore County,5619
31,061,Nebraska,Franklin County,2985
31,063,Nebraska,Frontier County,2624
31,065,Nebraska,Furnas County,4862
31,067,Nebraska,Gage County,21900
31,069,Nebraska,Garden County,1918
31,071,Nebraska,Garfield County,2028
31,073,Nebraska,Gosper County,1973
31,075,Nebraska,Grant County,641
31,077,Nebraska,Greeley County,2429
31,079,Nebraska,Hall County,61680
31,081,Nebraska,Hamilton County,9190
31,083,Nebraska,Harlan County,3452
31,085,Nebraska,Hayes County,932
31,087,Nebraska,Hitchcock County,2883
31,089,Nebraska,Holt County,10313
31,091,Nebraska,Hooker County,732
31,093,Nebraska,Howard County,6409
31,095,Nebraska,Jefferson County,7263
31,097,Nebraska,Johnson County,5173
31,099,Nebraska,Kearney County,6585
31,101,Nebraska,Keith County,8063
31,103,Nebraska,Keya Paha County,804
31,105,Nebraska,Kimball County,3689
31,107,Nebraska,Knox County,8543
31,109,Nebraska,Lancaster County,306468
31,111,Nebraska,Lincoln County,35656
31,113,Nebraska,Logan County,777
31,115,Nebraska,Loup County,585
31,117,Nebraska,McPherson County,475
31,119,Nebraska,Madison County,35039
31,121,Nebraska,Merrick County,7787
31,123,Nebraska,Morrill County,4854
31,125,Nebraska,Nance County,3595
31,127,Nebraska,Nemaha County,7046
31,129,Nebraska,Nuckolls County,4329
31,131,Nebraska,Otoe County,15984
31,133,Nebraska,Pawnee County,2659
31,135,Nebraska,Perkins County,2944
31,137,Nebraska,Phelps County,9296
31,139,Nebraska,Pierce County,7208
31,141,Nebraska,Platte County,32847
31,143,Nebraska,Polk County,5202
31,145,Nebraska,Red Willow County,10829
31,147,Nebraska,Richardson County,8094
31,149,Nebraska,Rock County,1381
31,151,Nebraska,Saline County,14282
31,153,Nebraska,Sarpy County,175692
31,155,Nebraska,Saunders County,21016
31,157,Nebraska,Scotts Bluff County,36261
31,159,Nebraska,Seward County,17110
31,161,Nebraska,Sheridan County,5220
31,163,Nebraska,Sherman County,3091
31,165,Nebraska,Sioux County,1260
31,167,Nebraska,Stanton County,5937
31,169,Nebraska,Thayer County,5163
31,171,Nebraska,Thomas County,684
31,173,Nebraska,Thurston County,7064
31,175,Nebraska,Valley County,4154
31,177,Nebraska,Washington County,20248
31,179,Nebraska,Wayne County,9367
31,181,Nebraska,Webster County,3625
31,183,Nebraska,Wheeler County,750
31,185,Nebraska,York County,13806
32,000,Nevada,Nevada,2890845
32,001,Nevada,Churchill County,24200
32,003,Nevada,Clark County,2114801
32,005,Nevada,Douglas County,47710
32,007,Nevada,Elko County,51935
32,009,Nevada,Esmeralda County,829
32,011,Nevada,Eureka County,2016
32,013,Nevada,Humboldt County,17019
32,015,Nevada,Lander County,5903
32,017,Nevada,Lincoln County,5036
32,019,Nevada,Lyon County,52585
32,021,Nevada,Mineral County,4478
32,023,Nevada,Nye County,42477
32,027,Nevada,Pershing County,6634
32,029,Nevada,Storey County,3987
32,031,Nevada,Washoe County,446903
32,033,Nevada,White Pine County,9811
32,510,Nevada,Carson City,54521
33,000,New Hampshire,New Hampshire,1330608
33,001,New Hampshire,Belknap County,60641
33,003,New Hampshire,Carroll County,47285
33,005,New Hampshire,Cheshire County,75909
33,007,New Hampshire,Coos County,31212
33,009,New Hampshire,Grafton County,89320
33,011,New Hampshire,Hillsborough County,406678
33,013,New Hampshire,Merrimack County,147994
33,015,New Hampshire,Rockingham County,301777
33,017,New Hampshire,Strafford County,126825
33,019,New Hampshire,Sullivan County,42967
34,000,New Jersey,New Jersey,8958013
34,001,New Jersey,Atlantic County,274219
34,003,New Jersey,Bergen County,938506
34,005,New Jersey,Burlington County,450226
34,007,New Jersey,Camden County,510923
34,009,New Jersey,Cape May County,94727
34,011,New Jersey,Cumberland County,155854
34,013,New Jersey,Essex County,797434
34,015,New Jersey,Gloucester County,291479
34,017,New Jersey,Hudson County,674836
34,019,New Jersey,Hunterdon County,125488
34,021,New Jersey,Mercer County,371398
34,023,New Jersey,Middlesex County,840900
34,025,New Jersey,Monmouth County,628715
34,027,New Jersey,Morris County,499509
34,029,New Jersey,Ocean County,588721
34,031,New Jersey,Passaic County,510916
34,033,New Jersey,Salem County,64180
34,035,New Jersey,Somerset County,333654
34,037,New Jersey,Sussex County,143673
34,039,New Jersey,Union County,555786
34,041,New Jersey,Warren County,106869
35,000,New Mexico,New Mexico,2085109
35,001,New Mexico,Bernalillo County,676685
35,003,New Mexico,Catron County,3456
35,005,New Mexico,Chaves County,65764
35,006,New Mexico,Cibola County,27329
35,007,New Mexico,Colfax County,12414
35,009,New Mexico,Curry County,50398
35,011,New Mexico,De Baca County,1828
35,013,New Mexico,Doña Ana County,214295
35,015,New Mexico,Eddy County,57578
35,017,New Mexico,Grant County,28609
35,019,New Mexico,Guadalupe County,4371
35,021,New Mexico,Harding County,698
35,023,New Mexico,Hidalgo County,4423
35,025,New Mexico,Lea County,71180
35,027,New Mexico,Lincoln County,19420
35,028,New Mexico,Los Alamos County,17785
35,029,New Mexico,Luna County,24518
35,031,New Mexico,McKinley County,76708
35,033,New Mexico,Mora County,4596
35,035,New Mexico,Otero County,64362
35,037,New Mexico,Quay County,8455
35,039,New Mexico,Rio Arriba County,39465
35,041,New Mexico,Roosevelt County,19120
35,043,New Mexico,Sandoval County,139394
35,045,New Mexico,San Juan County,118737
35,047,New Mexico,San Miguel County,27967
35,049,New Mexico,Santa Fe County,148686
35,051,New Mexico,Sierra County,11282
35,053,New Mexico,Socorro County,17256
35,055,New Mexico,Taos County,32907
35,057,New Mexico,Torrance County,15485
35,059,New Mexico,Union County,4201
35,061,New Mexico,Valencia County,75737
36,000,New York,New York,19795791
36,001,New York,Albany County,309381
36,003,New York,Allegany County,47462
36,005,New York,Bronx County,1455444
36,007,New York,Broome County,196567
36,009,New York,Cattaraugus County,77922
36,011,New York,Cayuga County,78288
36,013,New York,Chautauqua County,130779
36,015,New York,Chemung County,87071
36,017,New York,Chenango County,48844
36,019,New York,Clinton County,81251
36,021,New York,Columbia County,61509
36,023,New York,Cortland County,48494
36,025,New York,Delaware County,46053
36,027,New York,Dutchess County,295754
36,029,New York,Erie County,922578
36,031,New York,Essex County,38478
36,033,New York,Franklin County,50660
36,035,New York,Fulton County,53992
36,037,New York,Genesee County,58937
36,039,New York,Greene County,47625
36,041,New York,Hamilton County,4712
36,043,New York,Herkimer County,63100
36,045,New York,Jefferson County,117635
36,047,New York,Kings County,2636735
36,049,New York,Lewis County,26957
36,051,New York,Livingston County,64717
36,053,New York,Madison County,71849
36,055,New York,Monroe County,749600
36,057,New York,Montgomery County,49642
36,059,New York,Nassau County,1361350
36,061,New York,New York County,1644518
36,063,New York,Niagara County,212652
36,065,New York,Oneida County,232500
36,067,New York,Onondaga County,468463
36,069,New York,Ontario County,109561
36,071,New York,Orange County,377647
36,073,New York,Orleans County,41582
36,075,New York,Oswego County,120146
36,077,New York,Otsego County,60636
36,079,New York,Putnam County,99042
36,081,New York,Queens County,2339150
36,083,New York,Rensselaer County,160266
36,085,New York,Richmond County,474558
36,087,New York,Rockland County,326037
36,089,New York,St. Lawrence County,111007
36,091,New York,Saratoga County,226249
36,093,New York,Schenectady County,154604
36,095,New York,Schoharie County,31330
36,097,New York,Schuyler County,18186
36,099,New York,Seneca County,34833
36,101,New York,Steuben County,97631
36,103,New York,Suffolk County,1501587
36,105,New York,Sullivan County,74877
36,107,New York,Tioga County,49453
36,109,New York,Tompkins County,104926
36,111,New York,Ulster County,180143
36,113,New York,Warren County,64688
36,115,New York,Washington County,62230
36,117,New York,Wayne County,91446
36,119,New York,Westchester County,976396
36,121,New York,Wyoming County,41013
36,123,New York,Yates County,25048
37,000,North Carolina,North Carolina,10042802
37,001,North Carolina,Alamance County,158276
37,003,North Carolina,Alexander County,37325
37,005,North Carolina,Alleghany County,10837
37,007,North Carolina,Anson County,25759
37,009,North Carolina,Ashe County,27020
37,011,North Carolina,Avery County,17689
37,013,North Carolina,Beaufort County,47651
37,015,North Carolina,Bertie County,20199
37,017,North Carolina,Bladen County,34318
37,019,North Carolina,Brunswick County,122765
37,021,North Carolina,Buncombe County,253178
37,023,North Carolina,Burke County,88842
37,025,North Carolina,Cabarrus County,196762
37,027,North Carolina,Caldwell County,81287
37,029,North Carolina,Camden County,10309
37,031,North Carolina,Carteret County,68879
37,033,North Carolina,Caswell County,22941
37,035,North Carolina,Catawba County,155056
37,037,North Carolina,Chatham County,70928
37,039,North Carolina,Cherokee County,27178
37,041,North Carolina,Chowan County,14394
37,043,North Carolina,Clay County,10703
37,045,North Carolina,Cleveland County,96879
37,047,North Carolina,Columbus County,56694
37,049,North Carolina,Craven County,103451
37,051,North Carolina,Cumberland County,323838
37,053,North Carolina,Currituck County,25263
37,055,North Carolina,Dare County,35663
37,057,North Carolina,Davidson County,164622
37,059,North Carolina,Davie County,41753
37,061,North Carolina,Duplin County,59159
37,063,North Carolina,Durham County,300952
37,065,North Carolina,Edgecombe County,54150
37,067,North Carolina,Forsyth County,369019
37,069,North Carolina,Franklin County,63710
37,071,North Carolina,Gaston County,213442
37,073,North Carolina,Gates County,11431
37,075,North Carolina,Graham County,8616
37,077,North Carolina,Granville County,58674
37,079,North Carolina,Greene County,21134
37,081,North Carolina,Guilford County,517600
37,083,North Carolina,Halifax County,52456
37,085,North Carolina,Harnett County,128140
37,087,North Carolina,Haywood County,59868
37,089,North Carolina,Henderson County,112655
37,091,North Carolina,Hertford County,24184
37,093,North Carolina,Hoke County,52671
37,095,North Carolina,Hyde County,5526
37,097,North Carolina,Iredell County,169866
37,099,North Carolina,Jackson County,41265
37,101,North Carolina,Johnston County,185660
37,103,North Carolina,Jones County,10013
37,105,North Carolina,Lee County,59660
37,107,North Carolina,Lenoir County,58106
37,109,North Carolina,Lincoln County,81035
37,111,North Carolina,McDowell County,44989
37,113,North Carolina,Macon County,34201
37,115,North Carolina,Madison County,21139
37,117,North Carolina,Martin County,23357
37,119,North Carolina,Mecklenburg County,1034070
37,121,North Carolina,Mitchell County,15246
37,123,North Carolina,Montgomery County,27548
37,125,North Carolina,Moore County,94352
37,127,North Carolina,Nash County,93919
37,129,North Carolina,New Hanover County,220358
37,131,North Carolina,Northampton County,20426
37,133,North Carolina,Onslow County,186311
37,135,North Carolina,Orange County,141354
37,137,North Carolina,Pamlico County,12781
37,139,North Carolina,Pasquotank County,39829
37,141,North Carolina,Pender County,57611
37,143,North Carolina,Perquimans County,13440
37,145,North Carolina,Person County,39259
37,147,North Carolina,Pitt County,175842
37,149,North Carolina,Polk County,20366
37,151,North Carolina,Randolph County,142799
37,153,North Carolina,Richmond County,45437
37,155,North Carolina,Robeson County,134197
37,157,North Carolina,Rockingham County,91758
37,159,North Carolina,Rowan County,139142
37,161,North Carolina,Rutherford County,66390
37,163,North Carolina,Sampson County,63724
37,165,North Carolina,Scotland County,35509
37,167,North Carolina,Stanly County,60714
37,169,North Carolina,Stokes County,46351
37,171,North Carolina,Surry County,72743
37,173,North Carolina,Swain County,14434
37,175,North Carolina,Transylvania County,33211
37,177,North Carolina,Tyrrell County,4070
37,179,North Carolina,Union County,222742
37,181,North Carolina,Vance County,44568
37,183,North Carolina,Wake County,1024198
37,185,North Carolina,Warren County,20155
37,187,North Carolina,Washington County,12385
37,189,North Carolina,Watauga County,52906
37,191,North Carolina,Wayne County,124132
37,193,North Carolina,Wilkes County,68502
37,195,North Carolina,Wilson County,81714
37,197,North Carolina,Yadkin County,37585
37,199,North Carolina,Yancey County,17587
38,000,North Dakota,North Dakota,756927
38,001,North Dakota,Adams County,2359
38,003,North Dakota,Barnes County,11099
38,005,North Dakota,Benson County,6753
38,007,North Dakota,Billings County,936
38,009,North Dakota,Bottineau County,6716
38,011,North Dakota,Bowman County,3294
38,013,North Dakota,Burke County,2308
38,015,North Dakota,Burleigh County,92991
38,017,North Dakota,Cass County,171512
38,019,North Dakota,Cavalier County,3828
38,021,North Dakota,Dickey County,5104
38,023,North Dakota,Divide County,2450
38,025,North Dakota,Dunn County,4646
38,027,North Dakota,Eddy County,2365
38,029,North Dakota,Emmons County,3402
38,031,North Dakota,Foster County,3356
38,033,North Dakota,Golden Valley County,1845
38,035,North Dakota,Grand Forks County,70916
38,037,North Dakota,Grant County,2388
38,039,North Dakota,Griggs County,2314
38,041,North Dakota,Hettinger County,2704
38,043,North Dakota,Kidder County,2417
38,045,North Dakota,LaMoure County,4125
38,047,North Dakota,Logan County,1935
38,049,North Dakota,McHenry County,5968
38,051,North Dakota,McIntosh County,2759
38,053,North Dakota,McKenzie County,12826
38,055,North Dakota,McLean County,9744
38,057,North Dakota,Mercer County,8853
38,059,North Dakota,Morton County,30310
38,061,North Dakota,Mountrail County,10331
38,063,North Dakota,Nelson County,2968
38,065,North Dakota,Oliver County,1846
38,067,North Dakota,Pembina County,7091
38,069,North Dakota,Pierce County,4312
38,071,North Dakota,Ramsey County,11630
38,073,North Dakota,Ransom County,5448
38,075,North Dakota,Renville County,2571
38,077,North Dakota,Richland County,16402
38,079,North Dakota,Rolette County,14649
38,081,North Dakota,Sargent County,3876
38,083,North Dakota,Sheridan County,1310
38,085,North Dakota,Sioux County,4370
38,087,North Dakota,Slope County,767
38,089,North Dakota,Stark County,32154
38,091,North Dakota,Steele County,1956
38,093,North Dakota,Stutsman County,21103
38,095,North Dakota,Towner County,2272
38,097,North Dakota,Traill County,8014
38,099,North Dakota,Walsh County,10897
38,101,North Dakota,Ward County,71275
38,103,North Dakota,Wells County,4168
38,105,North Dakota,Williams County,35294
39,000,Ohio,Ohio,11613423
39,001,Ohio,Adams County,28024
39,003,Ohio,Allen County,104425
39,005,Ohio,Ashland County,53213
39,007,Ohio,Ashtabula County,98632
39,009,Ohio,Athens County,65886
39,011,Ohio,Auglaize County,45876
39,013,Ohio,Belmont County,69154
39,015,Ohio,Brown County,43839
39,017,Ohio,Butler County,376353
39,019,Ohio,Carroll County,27811
39,021,Ohio,Champaign County,38987
39,023,Ohio,Clark County,135959
39,025,Ohio,Clermont County,201973
39,027,Ohio,Clinton County,41917
39,029,Ohio,Columbiana County,104806
39,031,Ohio,Coshocton County,36569
39,033,Ohio,Crawford County,42306
39,035,Ohio,Cuyahoga County,1255921
39,037,Ohio,Darke County,52076
39,039,Ohio,Defiance County,38352
39,041,Ohio,Delaware County,193013
39,043,Ohio,Erie County,75550
39,045,Ohio,Fairfield County,151408
39,047,Ohio,Fayette County,28679
39,049,Ohio,Franklin County,1251722
39,051,Ohio,Fulton County,42537
39,053,Ohio,Gallia County,30142
39,055,Ohio,Geauga County,94102
39,057,Ohio,Greene County,164427
39,059,Ohio,Guernsey County,39258
39,061,Ohio,Hamilton County,807598
39,063,Ohio,Hancock County,75573
39,065,Ohio,Hardin County,31682
39,067,Ohio,Harrison County,15450
39,069,Ohio,Henry County,27816
39,071,Ohio,Highland County,43026
39,073,Ohio,Hocking County,28491
39,075,Ohio,Holmes County,43909
39,077,Ohio,Huron County,58469
39,079,Ohio,Jackson County,32596
39,081,Ohio,Jefferson County,67347
39,083,Ohio,Knox County,61061
39,085,Ohio,Lake County,229245
39,087,Ohio,Lawrence County,61109
39,089,Ohio,Licking County,170570
39,091,Ohio,Logan County,45386
39,093,Ohio,Lorain County,305147
39,095,Ohio,Lucas County,433689
39,097,Ohio,Madison County,44094
39,099,Ohio,Mahoning County,231900
39,101,Ohio,Marion County,65355
39,103,Ohio,Medina County,176395
39,105,Ohio,Meigs County,23257
39,107,Ohio,Mercer County,40968
39,109,Ohio,Miami County,104224
39,111,Ohio,Monroe County,14409
39,113,Ohio,Montgomery County,532258
39,115,Ohio,Morgan County,14777
39,117,Ohio,Morrow County,35074
39,119,Ohio,Muskingum County,86290
39,121,Ohio,Noble County,14326
39,123,Ohio,Ottawa County,40877
39,125,Ohio,Paulding County,18976
39,127,Ohio,Perry County,35985
39,129,Ohio,Pickaway County,56998
39,131,Ohio,Pike County,28217
39,133,Ohio,Portage County,162275
39,135,Ohio,Preble County,41329
39,137,Ohio,Putnam County,34042
39,139,Ohio,Richland County,121707
39,141,Ohio,Ross County,77170
39,143,Ohio,Sandusky County,59679
39,145,Ohio,Scioto County,76825
39,147,Ohio,Seneca County,55610
39,149,Ohio,Shelby County,48901
39,151,Ohio,Stark County,375165
39,153,Ohio,Summit County,541968
39,155,Ohio,Trumbull County,203751
39,157,Ohio,Tuscarawas County,92916
39,159,Ohio,Union County,54277
39,161,Ohio,Van Wert County,28562
39,163,Ohio,Vinton County,13048
39,165,Ohio,Warren County,224469
39,167,Ohio,Washington County,61112
39,169,Ohio,Wayne County,116063
39,171,Ohio,Williams County,37120
39,173,Ohio,Wood County,129730
39,175,Ohio,Wyandot County,22243
40,000,Oklahoma,Oklahoma,3911338
40,001,Oklahoma,Adair County,22004
40,003,Oklahoma,Alfalfa County,5868
40,005,Oklahoma,Atoka County,13793
40,007,Oklahoma,Beaver County,5427
40,009,Oklahoma,Beckham County,23768
40,011,Oklahoma,Blaine County,9833
40,013,Oklahoma,Bryan County,44884
40,015,Oklahoma,Caddo County,29343
40,017,Oklahoma,Canadian County,133378
40,019,Oklahoma,Carter County,48689
40,021,Oklahoma,Cherokee County,48447
40,023,Oklahoma,Choctaw County,14997
40,025,Oklahoma,Cimarron County,2216
40,027,Oklahoma,Cleveland County,274458
40,029,Oklahoma,Coal County,5651
40,031,Oklahoma,Comanche County,124648
40,033,Oklahoma,Cotton County,5996
40,035,Oklahoma,Craig County,14818
40,037,Oklahoma,Creek County,70892
40,039,Oklahoma,Custer County,29744
40,041,Oklahoma,Delaware County,41459
40,043,Oklahoma,Dewey County,4995
40,045,Oklahoma,Ellis County,4231
40,047,Oklahoma,Garfield County,63569
40,049,Oklahoma,Garvin County,27755
40,051,Oklahoma,Grady County,54648
40,053,Oklahoma,Grant County,4523
40,055,Oklahoma,Greer County,6070
40,057,Oklahoma,Harmon County,2788
40,059,Oklahoma,Harper County,3754
40,061,Oklahoma,Haskell County,12845
40,063,Oklahoma,Hughes County,13735
40,065,Oklahoma,Jackson County,25574
40,067,Oklahoma,Jefferson County,6276
40,069,Oklahoma,Johnston County,10980
40,071,Oklahoma,Kay County,45366
